source_csv,n_rows,columns,pvalue_column,raw_pvalue_triggers,formal_matched_step_triggers,block_diagnostic_triggers,unclassified_rows,source_formal_trigger_mismatches
exp4_results/block_robustness/block_smallcnn_cifar10__adamw__seed11342.csv,4,arch;optimizer;seed;rep;block_size;d_full;analysis_role;is_formal_inference;kinematic_R;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/block_robustness/block_smallcnn_cifar10__adamw__seed12342.csv,4,arch;optimizer;seed;rep;block_size;d_full;analysis_role;is_formal_inference;kinematic_R;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/block_robustness/block_smallcnn_cifar10__sgd__seed10042.csv,4,arch;optimizer;seed;rep;block_size;d_full;analysis_role;is_formal_inference;kinematic_R;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/block_robustness/block_smallcnn_cifar10__sgd__seed11042.csv,4,arch;optimizer;seed;rep;block_size;d_full;analysis_role;is_formal_inference;kinematic_R;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/block_robustness/block_smallcnn_cifar10__sgd__seed12042.csv,4,arch;optimizer;seed;rep;block_size;d_full;analysis_role;is_formal_inference;kinematic_R;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/block_robustness/block_smallcnn_cifar10__sgd_momentum__seed10142.csv,4,arch;optimizer;seed;rep;block_size;d_full;analysis_role;is_formal_inference;kinematic_R;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/block_robustness/block_smallcnn_cifar10__sgd_momentum__seed11142.csv,4,arch;optimizer;seed;rep;block_size;d_full;analysis_role;is_formal_inference;kinematic_R;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/block_robustness/block_smallcnn_cifar10__sgd_momentum__seed12142.csv,4,arch;optimizer;seed;rep;block_size;d_full;analysis_role;is_formal_inference;kinematic_R;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;elapsed_sec;source_csv,geo_pperm,0,0,0,0,0
exp4_results/block_type1_calibration/block_type1_full.csv,800,experiment;calib_id;block_size;n_steps;n_checkpoints;d;n_pool_steps;n_source_files;n_nulls;geodesic_k;geodesic_max_k;geodesic_pct;complete_filtration;alpha;sample_with_replacement;seed;runtime_sec;Lobs;null_med;null_max;TSR;pperm;pct;zrob;delta;zero_frac;null_collapsed;zrob_collapsed;fallback;separation_flag;formal_trigger;nominal_trigger;source_csv,pperm,15,0,15,0,15
exp4_results/block_type1_calibration/block_type1_summary.csv,4,block_size;n_calib_cells;pperm_trigger_count;empirical_fpr;empirical_fpr_wilson95_lo;empirical_fpr_wilson95_hi;separation_flag_count;nominal_trigger_count;mean_Lobs;median_Lobs;mean_null_median;median_null_median;mean_pperm;min_pperm;alpha;source_csv,,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__adam__seed1242.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__adam__seed2242.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__adam__seed242.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__adamw__seed1342.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__adamw__seed2342.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,4,1,0,0,3
exp4_results/ckpt_mlp2_mnist__adamw__seed342.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__sgd__seed1042.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__sgd__seed2042.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__sgd__seed42.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__sgd_momentum__seed1142.csv,13,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__sgd_momentum__seed142.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_mlp2_mnist__sgd_momentum__seed2142.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__adam__seed20242.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__adam__seed21242.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__adam__seed22242.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__adamw__seed20342.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__adamw__seed21342.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__adamw__seed22342.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__sgd__seed20042.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__sgd__seed21042.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__sgd__seed22042.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
exp4_results/ckpt_resnet18_cifar10__sgd_momentum__seed20142.csv,16,arch;optimizer;seed;rep;is_stub;analysis_role;is_formal_inference;space;pca_d;pca_var;prefix_ep;N_pts;geo_Lobs;geo_null_med;geo_null_max;geo_TSR;geo_pperm;geo_pct;geo_zrob;geo_delta;geo_zero_frac;geo_null_collapsed;geo_zrob_collapsed;geo_fallback;geo_separation_flag;geo_formal_trigger;geo_nominal_trigger;geo_k_used_obs;geo_null_k_min;geo_null_k_median;geo_null_k_max;geo_null_k_near_complete_frac;euc_Lobs;euc_null_med;euc_null_max;euc_TSR;euc_pperm;euc_pct;euc_zrob;euc_delta;euc_zero_frac;euc_null_collapsed;euc_zrob_collapsed;euc_fallback;euc_separation_flag;euc_formal_trigger;euc_nominal_trigger;decision;train_loss;val_acc;kinematic_R;path_length;net_displacement;pca_d95;pca_d99;d_full;source_csv,geo_pperm,0,0,0,0,0
